student_ID,grade1,grade2,content_view,information_view,homework_view,discussion,gender,major,totalLearningTime,totalLearningFrequency
1426,0.550300753,2.061407395,38,11,19,29,female,science,113040,33
1427,0.945025168,1.662694732,63,3,18,7,male,science,220661,49
1428,0.502969894,2.156372012,69,7,14,30,male,sport,131279,61
1429,0.863787445,1.811278124,24,7,12,6,male,sport,184126,16
1430,0.534582853,1.723518952,129,13,29,58,male,sport,204996,97
1431,0.878275323,2.164334068,39,2,13,37,female,sport,103432,35
1432,0.2185642,1.834124397,31,24,21,30,female,sport,132742,27
1433,0.82207791,2.062977252,85,3,20,45,female,literature,157454,78
1434,0.802645887,2.165957321,22,0,7,6,male,sport,76169,20
1435,0.671934552,2.040336333,50,39,43,49,female,sport,179140,35
1436,0.260452348,2.01090869,61,2,8,31,male,sport,133144,47
1437,0.94199641,1.969129305,97,11,24,68,female,sport,481303,90
1438,0.707447845,2.198602334,89,9,14,44,female,science,99158,55
1439,0.168441022,1.908072512,138,14,16,36,male,sport,144405,101
1440,0.419357919,2.220284536,47,2,8,27,female,literature,135416,41
1441,0.889695245,1.779041077,68,15,23,44,male,science,122707,62
1442,0.085893822,1.870269819,94,7,24,7,male,science,104345,81
1443,0.807408414,1.981853542,95,2,2,25,female,sport,109479,59
1444,0.899486969,1.771948812,45,3,19,15,female,science,91012,41
1445,0.639707699,2.335243666,151,10,14,34,male,sport,163975,78
1446,0.655895239,1.994099386,324,4,15,29,female,literature,165125,270
1447,0.941709034,2.206638469,61,22,36,39,male,sport,135258,54
1448,0.630939221,1.787297696,63,10,13,32,female,sport,149146,56
1449,0.643421669,1.776331853,21,1,27,19,male,sport,282290,21
1450,0.830265445,1.78233766,63,0,7,26,female,science,96755,62
1451,0.808285256,1.995153545,48,0,1,10,male,sport,118262,44
1452,0.614138195,2.263613504,60,9,23,24,male,sport,471764,52
1453,0.935290443,1.852519944,116,2,5,76,male,sport,104482,86
1454,0.879724264,2.254166728,66,9,19,40,male,science,225390,64
1455,0.207527123,1.794057691,111,15,19,11,female,science,131649,101
1456,0.318855419,2.004538625,95,5,14,44,female,literature,94218,89
1457,0.949218758,1.73342022,124,1,8,24,male,sport,125010,68
1458,0.445468552,1.980670374,51,2,9,31,female,literature,147978,47
1459,0.82643997,2.280639062,16,8,16,0,male,science,119724,16
1460,0.773868322,1.714384237,62,4,7,23,female,sport,61341,49
1461,0.288833297,1.796004625,65,5,17,27,female,science,79165,62
1462,0.309543429,1.76049503,28,0,2,2,female,science,34640,26
1463,0.487643713,1.677364858,54,2,14,3,female,literature,146918,50
1464,0.926287285,1.799008666,43,8,17,33,female,sport,132957,42
1465,0.911117865,1.812945276,51,0,3,2,female,sport,118914,38
1466,0.305400571,1.841514285,61,8,14,7,female,science,127217,60
1467,0.239622357,2.063833188,98,1,11,58,female,sport,300085,75
1468,0.772236686,2.092271866,17,0,4,7,female,science,89670,15
1469,0.202304292,2.096026492,73,3,16,9,male,science,153866,58
1470,0.227680344,2.200255351,70,4,13,27,female,science,148282,70
1471,0.638373512,1.833661245,70,2,9,13,female,sport,96983,58
1472,0.433095965,1.794736718,31,3,16,6,male,sport,94102,16
1473,0.356204804,1.841917187,16,3,3,5,female,literature,193996,16
1474,0.496200915,2.103701696,22,8,31,0,male,literature,5267,20
1475,0.371712788,1.72409302,97,2,3,7,female,sport,69102,40
1476,0.132065356,2.040098745,70,7,17,17,female,literature,68046,61
1477,0.266764988,1.729573959,12,1,7,6,male,literature,164939,12
1478,0.018876231,2.022987458,109,23,42,52,female,sport,106886,103
1479,0.06694117,1.767967905,77,1,10,10,male,sport,84954,72
1480,0.721928095,1.689482267,19,0,7,1,female,literature,24058,15
1481,0.858541973,1.700331947,62,10,15,38,female,science,99834,56
1482,0.361549426,2.051929267,106,7,8,3,female,literature,263898,58
1483,0.394203354,1.980346414,29,2,9,3,male,sport,103613,27
1484,0.708835673,1.974937501,13,0,3,4,male,sport,25434,9
1485,0.890976087,2.167874588,46,4,15,11,female,science,133276,46
1486,0.187176257,2.045897288,46,1,16,4,female,literature,85184,37
1487,0.252293239,1.993910681,128,8,18,40,female,literature,157978,119
1488,0.506475413,2.071853717,67,0,10,7,female,science,108425,65
1489,0.859351357,1.684481108,35,4,8,5,male,sport,82747,31
1490,0.701566107,1.722237246,90,6,21,0,male,sport,21967,93
1491,0.795917824,2.134612771,74,13,30,29,female,science,129297,67
1492,0.265881884,1.993374009,58,1,7,5,female,sport,97828,49
1493,0.35938777,2.192766955,64,22,26,22,male,science,180390,61
1494,0.689664919,1.816340114,21,11,18,22,male,sport,103844,18
1495,0.083070554,2.015749529,111,32,13,59,female,sport,127137,100
1496,0.568043667,2.503774422,49,3,11,9,male,science,71046,40
1497,0.418944015,1.785785289,38,13,10,20,female,literature,167639,39
1498,0.280178147,1.825324929,58,12,14,10,female,science,103192,51
1499,0.773810399,1.805288622,28,6,19,2,female,literature,35097,28
1500,0.622807353,1.87293504,58,6,21,32,female,science,133334,50
1501,0.401773004,1.899638405,169,8,12,19,female,literature,128396,152
1502,0.811385836,1.90766046,32,0,5,5,female,literature,121634,22
1503,0.518351577,1.998181237,98,31,26,14,female,sport,102482,89
1504,0.921096676,1.926125117,144,5,8,43,female,literature,160394,91
1505,0.066817972,1.981175152,120,9,20,57,female,science,160349,95
1506,0.457693535,2.310222094,45,14,18,59,male,science,116691,39
1507,0.296322092,1.985510878,37,0,4,10,female,science,86991,35
1508,0.165076083,1.781107373,70,7,13,19,female,science,132133,67
1509,0.398908901,2.059652973,53,6,12,10,female,sport,134414,46
1510,0.355250679,1.824133085,109,11,34,41,female,science,135399,93
1511,0.79359123,1.895461844,11,0,0,0,female,sport,3287,10
1512,0.160082826,2.091505031,66,4,13,17,female,literature,143114,60
1513,0.897108159,1.837413438,108,3,23,44,female,science,132812,99
1514,0.892707684,1.733221794,88,14,12,32,female,science,102369,57
1515,0.465502449,1.908913377,83,2,17,2,female,sport,41910,58
1516,0.911254278,1.654186922,59,2,21,4,female,science,87938,48
1517,0.193085169,1.785963799,56,5,10,14,female,science,227276,51
1518,0.44969388,2.472694644,73,6,8,23,male,science,126955,56
1519,0.674419661,2.182599218,49,7,8,7,female,science,82182,47
1520,0.724039455,1.672620252,95,1,0,16,female,science,68279,86
1521,0.690461607,1.805605968,158,2,6,30,female,science,145031,134
1522,0.653435822,2.329957475,18,0,0,0,female,literature,126069,18
1523,0.821486135,2.216794175,72,4,16,3,female,literature,26411,70
1524,0.457015985,1.679382709,78,1,9,13,female,literature,69557,73
1525,0.579317214,1.852967747,39,0,9,8,male,science,126965,35
1526,0.484915034,1.666965414,73,0,4,0,male,sport,80721,32
1527,0.168112334,2.075765939,54,6,14,7,female,science,63992,44
1528,0.686008427,2.038159682,14,0,0,0,female,literature,27952,13
1529,0.114572152,2.346342547,95,4,33,40,female,literature,140331,94
1530,0.9323917,2.054585169,16,6,21,20,male,science,236717,12
1531,0.336655506,1.994563884,69,2,8,32,female,science,139758,61
1532,0.16319906,2.117225952,89,3,26,83,female,sport,186474,74
1533,0.087280589,2.221408801,34,2,17,9,female,science,121171,33
1534,0.162993298,1.793277367,70,3,10,19,female,science,87732,69
1535,0.616476372,2.355650273,50,1,19,5,male,science,77410,48
1536,0.405589939,2.190884536,80,3,43,12,male,science,122003,78
1537,0.690777884,1.808129849,72,9,19,9,female,science,98960,70
1538,0.550872068,1.919604361,131,7,19,27,female,literature,163957,112
1539,0.599701907,1.902087806,52,4,14,22,female,literature,71295,50
1540,0.274946894,1.854545515,60,1,9,10,female,science,126130,55
1541,0.495741527,1.837914867,94,9,9,20,female,science,92301,52
1542,0.096699043,1.706241623,55,13,22,21,female,science,118797,52
1543,0.714458554,2.338091899,49,0,4,6,female,science,69165,45
1544,0.315997133,1.672904265,30,3,7,16,male,literature,68111,28
1545,0.949625279,2.245962537,40,3,4,17,male,science,94969,31
1546,0.157053838,2.176008583,95,1,2,1,female,science,61339,34
1547,0.117594666,1.670691024,45,1,14,15,male,sport,206691,39
1548,0.167121703,1.768404489,29,0,7,0,female,literature,76122,27
1549,0.919202676,2.248929578,81,14,31,46,female,science,121923,79
1550,0.576320654,1.980629881,73,4,10,17,female,literature,202036,62
1551,0.478723511,2.253613501,55,3,6,33,female,science,116426,42
1552,0.929071061,1.973228516,21,0,3,1,male,science,202417,19
1553,0.93817537,2.132098234,78,1,2,11,female,literature,145455,63
1554,0.482565695,2.408726164,119,0,3,2,female,sport,33586,125
1555,0.07001205,1.962511531,46,0,6,18,female,literature,84971,44
1556,0.600608575,2.10390991,13,2,2,11,male,sport,118842,13
1557,0.928362072,1.890466287,67,1,14,20,female,science,43974,54
1558,0.412511477,1.806357913,37,6,6,51,female,sport,112931,28
1559,0.823811633,1.846439345,10,1,4,1,male,science,4217,10
1560,0.224822084,2.378921705,102,0,10,40,female,literature,170830,90
1561,0.715037565,2.117719724,78,8,11,35,female,literature,127984,76
1562,0.609665881,2.011603695,84,8,18,10,female,science,89682,55
1563,0.202962125,1.921928095,7,6,47,9,female,science,20411,5
1564,0.384211475,2.216185464,144,10,13,7,female,science,75157,73
1565,0.840880559,2.307446481,68,16,32,14,female,science,123618,62
1566,0.944957279,1.693548944,80,9,23,36,female,science,130287,76
1567,0.063853685,1.679276519,136,8,21,49,female,literature,177265,125
1568,0.597342006,1.823067982,12,3,19,3,female,science,45906,11
1569,0.85498755,1.827788682,40,2,9,22,female,sport,149792,34
1570,0.54959045,2.003255014,49,5,9,11,female,science,100613,47
1571,0.790623916,1.882272202,42,0,0,0,female,literature,22812,34
1572,0.70074955,2.481714573,10,0,4,3,female,sport,147185,11
1573,0.524174629,1.655759143,27,0,15,0,female,science,12306,28
1574,0.902617265,2.01477392,90,9,20,21,female,science,126204,81
1575,0.775453427,2.178624481,72,1,6,8,female,sport,125222,59
1576,0.061373713,1.928087522,47,2,4,12,female,science,145034,36
1577,0.176776697,2.334012562,39,8,4,9,female,sport,58296,36
1578,0.640607471,2.241286153,103,35,41,102,female,science,131779,87
1579,0.939401842,1.989313803,70,8,17,18,female,science,118392,65
1580,0.646267888,2.171309054,23,2,14,4,female,science,240103,22
1581,0.06466105,2.417131373,22,1,0,0,female,literature,7532,27
1582,0.039501175,2.091223446,52,3,6,3,female,science,25662,46
1583,0.742335167,2.064511151,108,4,4,20,female,sport,59879,67
1584,0.861380918,1.976545207,45,5,11,23,female,literature,93225,42
1585,0.163860513,1.788755581,44,0,2,0,male,sport,27867,35
1586,0.494398546,2.325821322,74,5,9,11,female,science,176540,71
1587,0.607762518,2.173220373,26,2,5,7,female,science,45873,23
1588,0.201951429,1.834170292,41,22,27,40,female,science,119743,38
1589,0.527642326,2.126614472,17,4,10,24,male,science,81471,16
1590,0.755884869,2.232825025,83,13,6,34,female,sport,121989,70
1591,0.380946586,2.246742031,85,9,10,8,female,science,64389,33
1592,0.372690951,2.38771107,36,1,9,24,male,literature,122469,25
1593,0.226148115,1.752962816,40,3,16,11,male,literature,93254,37
1594,0.085181013,2.197080604,161,3,4,4,male,sport,117061,63
1595,0.84081925,2.055346053,114,17,24,52,female,science,132029,78
1596,0.578220622,2.251614472,18,2,14,7,female,science,33514,16
1597,0.715493014,2.208196592,23,0,14,5,female,science,166310,19
1598,0.75963617,2.50060922,168,18,17,41,male,science,120174,74
1599,0.549089123,2.337772737,148,5,9,17,female,literature,202551,141
1600,0.735962355,1.825207427,76,0,3,7,female,science,54216,69
1601,0.03723178,2.205114027,99,15,37,51,female,literature,132290,73
1602,0.442654349,2.175255319,76,4,20,80,male,sport,188306,69
1603,0.869995979,1.846439345,10,1,6,1,male,science,16237,10
1604,0.522832343,1.724523873,88,4,5,7,female,sport,76159,46
1605,0.17628983,1.761797324,47,0,4,0,female,science,36997,47
1606,0.795109028,1.785558203,204,33,36,94,male,science,71974,128
1607,0.910173864,1.678858311,74,7,15,33,female,sport,187864,71
1608,0.365607317,2.04490263,118,0,5,7,female,sport,95311,117
1609,0.831341151,2.030966475,72,1,8,9,female,science,58112,67
1610,0.481548544,1.797629832,76,6,15,4,female,sport,114235,34
1611,0.495465697,1.991764294,55,4,25,50,female,sport,115327,44
1612,0.615634053,2.250935837,89,4,8,51,male,science,125981,78
1613,0.71815874,2.240321215,42,2,22,25,male,sport,196508,41
1614,0.413400213,2.377968173,71,3,23,5,female,science,89876,57
1615,0.061010498,1.707308489,88,3,4,3,female,sport,75785,61
1616,0.532824064,1.795730104,69,0,11,0,female,science,12484,69
1617,0.877629667,1.890908276,79,3,11,45,female,science,112458,62
1618,0.448944532,1.669240705,43,3,9,12,female,sport,74643,40
1619,0.33228663,1.67673703,23,5,10,4,female,science,8253,22
1620,0.450791388,1.759325896,100,7,25,43,female,sport,131886,68
1621,0.92131707,2.272005632,105,0,5,33,female,science,64416,63
1622,0.700516057,1.965420658,84,14,11,61,female,sport,65726,71
1623,0.524474581,2.117405811,31,4,12,7,male,sport,115033,25
1624,0.140696225,2.296636697,25,0,9,27,female,science,116924,23
1625,0.750719868,1.9823142,47,4,25,8,female,science,76052,45
1626,0.368008547,2.033654877,153,3,16,9,female,literature,85024,63
1627,0.090332136,2.010205385,63,20,29,14,female,sport,138018,54
1628,0.938224493,2.058993119,164,34,68,78,female,science,119657,136
1629,0.688079577,1.795220204,70,0,5,5,female,sport,71042,68
1630,0.036874506,2.335594523,41,6,4,12,female,literature,73394,34
1631,0.373609071,1.969163463,74,1,17,0,female,sport,114234,62
1632,0.104243186,2.246212742,80,7,12,12,female,sport,271825,72
1633,0.7180032,2.241014856,105,3,17,0,female,science,63520,103
1634,0.30489133,2.03826076,90,1,58,53,female,science,96346,82
1635,0.372586342,1.689246429,41,1,2,14,female,science,58614,30
1636,0.931155124,1.861941153,50,5,22,42,male,science,134209,40
1637,0.415638823,1.952397099,120,6,32,64,female,literature,201091,72
1638,0.872633619,1.7372846,39,5,22,16,female,literature,133596,37
1639,0.502135231,2.124385712,58,1,2,16,male,science,66428,46
1640,0.85997999,2.052137756,188,20,24,70,female,literature,121660,153
1641,0.11036267,2.124059283,48,1,57,38,female,science,134687,43
1642,0.034810552,2.106216043,68,1,6,9,female,sport,151762,68
1643,0.729627418,1.921185497,19,1,4,6,female,science,135352,14
1644,0.851034066,2.197159723,9,4,20,9,female,science,39661,9
1645,0.373329799,2.017996836,91,1,4,21,female,science,90904,82
1646,0.799048521,1.88109476,12,4,2,2,female,sport,59352,13
1647,0.375193045,1.97287108,193,24,33,63,male,science,115194,130
1648,0.271389588,2.074466036,73,3,11,25,female,literature,115727,61
1649,0.944087018,2.243610996,44,2,18,25,female,science,83024,40
1650,0.111909909,1.970840013,91,6,13,12,female,sport,107825,38
1651,0.066128439,1.909795035,133,0,9,4,female,science,169272,111
1652,0.614869881,1.800596945,102,2,8,14,female,literature,504829,94
1653,0.469831428,1.866647683,194,4,21,47,female,science,189612,158
1654,0.662749837,2.40737936,62,7,19,43,male,sport,92760,57
1655,0.055622366,2.09180939,69,3,9,22,female,sport,120842,61
1656,0.078232465,2.053308151,35,0,2,9,female,science,71170,34
1657,0.844131795,2.235737304,66,6,38,55,female,science,153142,66
1658,0.784546895,2.057328633,64,7,11,0,female,literature,47991,61
1659,0.923119984,1.705587262,15,0,1,1,female,science,3468,15
1660,0.857313689,1.96429477,129,2,18,15,female,science,190998,128
1661,0.599701907,2.0263928,94,5,6,6,female,sport,79881,41
1662,0.115901267,1.866787855,75,11,24,54,female,literature,152515,74
1663,0.892815513,2.032015424,49,3,16,33,female,science,59468,42
1664,0.566567989,2.041974018,55,4,21,50,male,sport,318816,51
1665,0.338346226,2.116516422,60,27,49,66,male,science,152037,45
1666,0.697264808,1.853292281,53,3,7,4,female,science,201953,51
1667,0.709213956,1.946338259,80,11,17,12,male,literature,113728,78
1668,0.938466055,2.152808712,64,4,23,33,female,literature,71444,57
1669,0.058541948,2.035654467,240,27,90,161,female,literature,141853,199
1670,0.776231621,2.476246937,106,5,12,25,female,science,95615,53
1671,0.828055725,2.053655483,75,21,21,26,female,literature,136234,70
1672,0.073784513,1.895371509,54,5,14,30,female,science,67347,51
1673,0.742789552,2.10112971,57,5,5,13,female,science,106597,53
1674,0.857802419,2.230900368,49,3,8,12,female,science,48010,46
1675,0.447336044,2.135407011,59,5,15,1,female,science,17902,56
1676,0.368766449,1.938332421,111,5,17,56,female,science,181887,95
1677,0.360668094,1.695526431,146,12,16,56,female,literature,108169,121
1678,0.872639736,1.949887279,98,4,13,29,female,science,158196,88
1679,0.773975492,2.454986856,25,0,12,7,female,science,99032,24
1680,0.318571736,2.036184436,55,4,19,30,female,science,170580,53
1681,0.836461835,1.745718946,113,11,23,40,female,science,173232,106
1682,0.341938484,1.901132514,31,2,5,3,female,literature,85896,29
1683,0.12565805,2.173777606,200,15,17,62,female,science,136978,184
1684,0.616240192,1.747138223,53,1,9,1,female,literature,83927,45
1685,0.216568925,1.739353872,25,0,6,15,female,sport,111388,20
1686,0.390030645,2.257391915,148,32,41,55,female,science,223501,130
1687,0.751160181,2.111216588,26,12,12,12,male,science,53517,23
1688,0.33438325,2.243314137,88,8,10,12,female,sport,147323,74
1689,0.52650001,1.876357639,21,1,6,0,female,literature,16933,18
1690,0.359394188,1.844573549,58,8,23,24,female,science,116962,45
1691,0.448864489,2.127783549,57,5,19,42,male,sport,121212,53
1692,0.412127839,1.731346433,62,0,4,0,female,sport,25243,25
1693,0.101067026,1.794203659,45,8,25,21,male,science,50101,36
1694,0.087280589,1.786311832,22,2,5,1,female,sport,120887,22
1695,0.458230487,1.870950594,21,1,8,2,female,science,4353,20
1696,0.382324211,1.871842867,142,1,20,18,female,science,104102,136
1697,0.867281622,2.026546367,37,3,3,21,female,science,148250,29
1698,0.879946874,1.863462229,141,2,4,14,male,sport,199392,112
1699,0.489981974,1.738379454,146,1,14,60,male,literature,81609,108
1700,0.07186918,2.320591451,141,20,51,46,female,literature,143466,136
1701,0.901170196,2.277076585,80,1,10,13,female,science,133484,71
1702,0.417603571,1.710335571,62,2,5,26,female,science,98940,58
1703,0.787126586,1.727396674,42,2,11,2,male,literature,65075,42
1704,0.609840305,2.239744561,81,23,21,6,male,science,92711,75
1705,0.371777695,2.173048017,40,13,11,3,male,science,165769,36
1706,0.559140256,2.332222372,45,3,20,9,male,sport,100068,42
1707,0.591748134,1.651200191,33,2,7,8,female,science,150773,29
1708,0.176887761,2.23046524,78,2,16,51,female,science,127175,75
1709,0.911512123,1.906381574,70,1,9,16,female,literature,97103,47
1710,0.506650334,2.054585169,15,2,9,2,female,science,47257,12
1711,0.176017259,2.19921676,58,7,24,14,male,science,115669,47
1712,0.657482636,1.863231501,90,6,8,2,male,science,76015,29
1713,0.613285328,2.047065842,135,4,12,9,female,sport,77993,63
1714,0.824559669,1.686457945,37,0,4,0,female,science,29424,29
1715,0.501890698,1.878907653,164,2,12,19,female,literature,213412,141
1716,0.921039803,2.026366225,86,5,15,24,female,literature,78692,40
1717,0.472604994,1.944633827,114,5,13,13,female,sport,127771,102
1718,0.2108423,2.012290213,51,2,14,32,female,science,157786,47
1719,0.77691179,1.944681967,34,5,8,7,female,science,87972,35
1720,0.35955194,1.971598355,96,32,35,27,female,science,253271,88
1721,0.893680204,1.740690987,50,3,28,10,female,literature,96577,49
1722,0.900467227,1.818316901,88,44,25,8,male,science,132567,74
1723,0.076660136,1.93554009,131,4,10,10,female,sport,112725,104
1724,0.452295811,1.692179688,72,8,13,0,female,sport,52658,67
1725,0.710933764,1.811278124,11,3,6,6,male,science,79068,8
1726,0.714727473,1.976652103,67,3,12,24,female,literature,86342,58
1727,0.702471972,2.462488766,34,2,6,9,female,science,54909,32
1728,0.482066148,0.764204507,28,0,0,0,female,science,24375,27
1729,0.884189531,1.40406064,72,12,25,11,female,sport,63008,68
1730,0.091837166,0.650022422,33,9,17,7,male,literature,41813,30
1731,0.476457843,1.525813168,73,20,10,30,female,literature,117867,66
1732,0.540837932,0.828055725,23,2,15,2,male,science,34234,23
1733,0.596171139,1.636918515,73,7,15,10,male,literature,120388,61
1734,0.542147308,1.066640961,46,6,11,4,female,sport,118209,45
1735,0.766998414,1.584962501,3,1,2,20,male,sport,4702,3
1736,0.088072259,1.579863401,22,1,1,1,female,literature,22582,17
1737,0.895915476,1.283597525,133,3,6,17,female,literature,122631,118
1738,0.455416672,1,2,0,4,3,female,sport,1109,4
1739,0.597597776,1.272905595,17,7,8,11,female,literature,46273,15
1740,0.098275546,1.160808021,54,1,3,18,female,literature,67378,48
1741,0.175480424,1.295500174,45,0,7,15,female,literature,70728,39
1742,0.801892324,1.545289808,124,5,22,42,female,science,154996,119
1743,0.757211009,0.995727452,30,1,14,23,male,science,108873,26
1744,0.893571102,1.5,4,0,0,0,female,literature,7090,4
1745,0.824531123,0.735508582,32,1,1,1,male,sport,6025,29
1746,0.43657008,0.804041184,44,14,15,3,female,science,81377,34
1747,0.728656167,1.369422564,90,5,16,4,female,sport,53092,56
1748,0.464514944,1.351644115,11,1,10,1,male,sport,52004,9
1749,0.391243564,1.188721876,24,3,2,6,female,science,83015,24
1750,0.818658324,0.32984607,37,1,3,3,male,literature,2612,33
1751,0.52424171,1.476063088,45,5,6,12,female,science,291612,38
1752,0.821498557,0.764204507,9,0,2,0,female,science,4571,9
1753,0.599099099,0.955704723,50,6,3,15,male,science,145893,39
1754,0.25387844,0.591672779,17,1,9,3,female,sport,9569,14
1755,0.553979415,1.206971148,74,1,4,14,female,sport,83322,70
1756,0.943930008,1.528801815,21,3,10,8,male,sport,69564,19
1757,0.32515274,1.505240815,16,6,19,0,female,science,5059,16
1758,0.40217919,1.312430802,36,0,1,1,male,sport,49431,19
1759,0.578794625,0.918295834,3,8,17,3,male,science,1327,3
1760,0.835939926,1.315486119,53,4,16,2,female,literature,110654,51
1761,0.741246691,1.484185989,34,0,4,6,female,science,115678,33
1762,0.910009547,1.068311238,53,5,21,4,male,literature,50107,44
1763,0.192670879,1.234648787,57,1,5,0,female,sport,68897,55
1764,0.195909271,1.236396957,42,0,0,2,male,sport,137024,40
1765,0.605822967,1.352030102,23,10,11,15,male,sport,24282,13
1766,0.845518866,0.590723919,21,1,15,3,female,literature,36930,19
1767,0.547059674,0.439496987,11,0,5,1,male,literature,21718,11
1768,0.654287241,0.954505629,33,3,7,0,male,science,26865,33
1769,0.713381278,1.342138956,38,3,6,8,male,sport,88465,42
1770,0.81665467,0.699857857,33,11,26,10,female,sport,92124,22
1771,0.51562108,0.242292189,32,0,0,0,female,science,383,25
1772,0.843832377,1.48988351,51,3,10,22,male,science,120519,49
1773,0.031780304,1.608441002,68,4,2,8,female,sport,99094,61
1774,0.922839268,1.324151971,33,7,8,26,male,sport,79475,33
1775,0.377646321,0.811278124,9,1,1,0,female,science,8833,8
1776,0.8331737,1.58639296,67,1,8,19,female,sport,265628,49
1777,0.382663631,1.216487677,44,1,3,2,male,science,26130,43
1778,0.670525069,1.28067213,13,8,9,0,male,science,101014,12
1779,0.744844647,1.634871521,48,11,21,2,male,sport,98836,42
1780,0.734697698,1.557930785,30,6,8,15,female,sport,220020,26
1781,0.397166967,0.745517843,35,15,31,32,female,science,85461,33
1782,0.936667382,1.348587896,15,6,6,9,male,sport,58071,11
1783,0.943092339,1.595595367,72,3,14,24,female,science,76201,65
1784,0.520853173,0.874309555,42,4,6,20,male,science,86640,25
1785,0.825706343,0.674679923,33,2,3,8,male,sport,67625,30
1786,0.911231332,1.165784052,22,10,20,15,male,science,122451,21
1787,0.716633612,1.620335266,24,2,17,35,female,science,55072,22
1788,0.928493921,0.970950594,3,2,0,3,female,literature,144,5
1789,0.847558024,1.564978917,68,6,8,10,female,sport,84534,39
1790,0.684038436,0.721928095,5,0,3,1,female,sport,19622,5
1791,0.835184916,1.219360073,85,8,13,35,male,sport,72235,46
1792,0.183122068,1.172159763,34,0,3,7,male,science,77615,30
1793,0.782431774,1.575645496,65,1,1,0,female,literature,18125,63
1794,0.945220157,1.586535616,99,0,7,11,female,science,78188,58
1795,0.296036091,0.522978426,34,6,7,1,female,science,11012,33
1796,0.77170947,0.811278124,15,0,1,0,female,literature,2758,12
1797,0.717427822,1.622980067,109,8,15,55,female,literature,93062,106
1798,0.649423608,1.089230079,15,2,7,8,female,science,77151,14
1799,0.651566733,1.154771715,63,6,12,12,female,literature,53855,36
1800,0.838834351,0.811278124,4,1,11,0,male,literature,1311,4
1801,0.569527391,1.512887622,25,6,6,2,female,science,15106,20
1802,0.899665099,1.023548224,130,4,14,34,female,science,132720,69
1803,0.431016769,0.970950594,5,0,2,0,female,literature,5616,5
1804,0.532028892,0.74248757,60,3,5,6,male,science,14965,38
1805,0.902965428,0.764204507,7,0,0,0,female,literature,527,9
1806,0.344904149,1.591672779,16,0,10,9,male,literature,145895,14
1807,0.832777139,1.399581231,19,0,1,1,female,literature,23212,15
1808,0.662939869,1.295836389,16,17,31,3,male,science,63063,14
1809,0.697340973,1.581290899,21,8,8,0,male,science,103770,20
1810,0.608988459,0.998845536,37,3,2,0,male,literature,10647,25
1811,0.896193025,1.628920703,43,3,8,4,female,sport,55470,33
1812,0.640457953,1.399581231,20,2,13,4,female,literature,71538,15
1813,0.837602457,1.372553188,30,1,13,17,female,science,68472,29
1814,0.844849938,1.51082974,63,1,7,11,female,sport,198611,58
1815,0.085742683,1.457265914,13,1,7,14,female,sport,134694,13
1816,0.387051421,1.610523893,40,0,9,22,female,science,103616,34
1817,0.534218578,1.635509546,71,4,12,32,female,sport,167247,64
1818,0.752230503,1.613824394,29,7,12,33,male,sport,78129,22
1819,0.573053331,1.58551796,110,5,11,37,female,sport,82717,62
1820,0.238684511,0.954434003,26,0,0,0,female,literature,20429,24
1821,0.151096971,1.290120853,27,14,15,15,female,science,130894,26
1822,0.585848345,1.122113677,22,0,11,0,female,literature,8426,18
1823,0.235193382,1.263933429,18,2,6,26,male,sport,156686,17
1824,0.118350011,1.619240705,20,5,8,5,female,science,91924,20
1825,0.500911075,1.162260877,58,19,30,21,female,literature,146124,55
1826,0.758424667,1.070117182,34,7,42,39,female,sport,125788,31
1827,0.949728468,1,6,13,9,0,female,sport,1773,8
1828,0.908178347,1.581892584,44,11,17,27,male,science,78817,38
1829,0.912843299,1.341539857,51,4,7,56,male,literature,136625,48
1830,0.614335871,1.431870314,139,19,19,34,male,science,80789,83
1831,0.886552502,1.408689131,50,18,21,24,male,sport,117376,43
1832,0.948980459,1.471677494,40,3,11,3,female,sport,160914,35
1833,0.198572181,1.547005699,33,12,19,9,male,sport,107278,31
1834,0.790663014,1,2,1,9,0,male,sport,48,2
1835,0.646917264,1.066803808,59,15,37,44,female,sport,77890,58
1836,0.266764988,0.468995594,10,0,0,0,female,literature,3272,10
1837,0.762695158,0.993669002,62,14,12,13,female,sport,38981,35
1838,0.0714022,1.397426459,122,22,33,41,female,science,130716,116
1839,0.73206669,0.999699949,40,0,0,4,female,sport,67160,29
1840,0.187176257,1.348587896,49,2,2,6,female,sport,28259,33
1841,0.854901083,0.741463656,71,22,33,30,male,science,25043,62
1842,0.274803196,1.548729003,26,2,4,13,female,sport,169693,21
1843,0.358415325,1.270232843,51,6,17,6,female,sport,87074,41
1844,0.650683442,1.459069787,31,4,7,0,male,sport,44353,29
1845,0.052433296,1.529500541,100,12,18,37,male,sport,44469,38
1846,0.173195562,1.198192411,28,3,12,1,female,science,114854,16
1847,0.388902232,0.981940787,21,2,1,13,female,sport,61492,19
1848,0.74758468,1.548794941,18,1,1,1,female,literature,12467,8
1849,0.098229253,1.154078655,130,2,4,9,female,science,125576,118
1850,0.946647439,1.459147917,6,0,0,9,female,sport,39592,6
1851,0.465502449,1.159554752,18,2,4,12,female,sport,72801,17
1852,0.386909483,1.614005463,28,7,7,1,female,science,146117,24
1853,0.758359492,0.811278124,5,1,3,0,male,science,77180,4
1854,0.847668217,1.284146368,64,4,11,48,male,sport,138487,48
